tconst,averageRating,numVotes
tt1194615,6.4,431
tt1194616,6.2,8857
tt1194618,5.5,212
tt1194620,7.8,6370
tt1194624,5.5,2134
tt1194628,5.9,262
tt11946300,4.7,6157
tt11946452,6.8,11
tt1194660,6.2,122
tt1194661,7.0,1026
tt1194664,6.8,3432
tt1194673,4.0,325
tt11947216,6.6,306
tt11947256,7.3,1597
tt11947446,8.4,132
tt11948256,7.1,3136
tt11948716,4.9,201
tt11950836,6.0,660
tt11951090,7.0,20
tt11951334,7.1,8
tt11951814,7.4,11
tt11952238,6.8,810
tt11952444,7.4,148
tt11952760,3.4,969
tt11952874,4.3,121
tt11953038,5.7,36
tt11953228,5.3,42
tt11953248,8.5,4356
tt11953368,2.2,133
tt11953628,5.9,1430
tt1195478,6.2,98191
tt11955100,2.8,8
tt11956066,7.1,248
tt11957206,2.4,19
tt11957450,5.5,493
tt11958194,6.8,6
tt11958344,6.7,9214
tt11958664,8.0,14
tt11958732,6.2,11
tt11959018,3.6,727
tt11960230,8.1,59
tt1196101,5.9,26
tt1196124,3.6,766
tt1196128,6.7,67
tt1196134,5.5,6272
tt1196140,4.6,163
tt1196141,6.2,48576
tt1196165,6.2,454
tt1196190,6.0,9
tt11962012,3.4,57
tt1196204,6.8,22148
tt1196207,6.0,23
tt1196210,6.7,190
tt11962590,4.8,264
tt1196329,5.1,557
tt1196334,1.6,8186
tt1196338,3.1,312
tt1196340,6.6,6493
tt11963590,6.1,57
tt11963736,7.5,1646
tt11963752,8.5,50
tt11964084,3.1,5096
tt11965610,6.2,6
tt11965688,6.3,229
tt11965726,6.7,43
tt1196595,4.4,178
tt1196601,3.6,235
tt1196608,5.3,107
tt1196609,5.0,100
tt11966138,5.0,178
tt1196618,2.5,556
tt1196649,4.4,12
tt1196668,4.6,19
tt1196682,5.7,119
tt1196702,6.1,45
tt11967116,6.6,1310
tt1196714,6.3,354
tt11967404,3.7,206
tt11967484,6.1,701
tt11968072,5.1,118
tt11968164,6.4,14
tt11968644,7.4,9
tt11968836,5.2,398
tt1196939,6.6,41
tt1196944,5.2,46
tt1196948,6.3,28395
tt1196952,7.7,9
tt1196956,6.8,12459
tt11970970,6.9,33
tt11971932,2.2,252
tt11972322,6.7,13
tt1197330,5.6,8
tt11974766,6.6,160
tt11974842,3.6,291
tt1197613,5.3,658
tt11976170,9.7,193
tt1197624,7.4,291353
tt1197626,6.4,357
tt1197628,5.7,63054
tt11976790,5.2,12
tt1198053,3.2,198
tt1198059,5.4,249
tt1198075,4.9,4082
tt11980890,5.8,848
tt11980980,6.9,9
tt11980998,4.5,35
tt1198101,6.0,13073
tt1198124,7.3,49
tt1198126,7.9,29
tt1198133,6.3,9
tt1198137,6.9,10
tt11981382,8.2,75
tt1198138,5.0,32040
tt1198142,3.3,323
tt1198144,6.7,1042
tt1198148,7.2,21
tt1198149,4.5,12
tt1198153,5.7,2751
tt1198156,7.3,25415
tt11981684,5.8,9
tt1198186,6.9,1147
tt11981880,5.6,48
tt1198189,4.9,586
tt1198196,7.5,3536
tt1198199,6.3,357
tt1198220,6.7,239
tt11982766,5.3,9
tt11983318,5.0,42
tt1198333,3.1,1611
tt1198336,6.0,182
tt1198337,4.6,73
tt1198339,6.6,630
tt1198340,6.2,1109
tt1198349,7.1,3022
tt1198351,6.9,20
tt1198385,7.1,2461
tt1198396,5.6,1153
tt1198408,6.0,2691
tt1198410,4.5,287
tt1198412,5.3,1224
tt11985684,5.2,20
tt11987082,6.0,1797
tt11988512,5.6,4894
tt11989466,6.5,37
tt11990460,2.0,136
tt11991132,7.6,1199
tt11991432,8.3,24
tt11991446,3.4,53
tt11991466,7.7,35
tt11991532,8.2,6
tt11991578,6.0,24
tt11991748,7.4,7859
tt11991786,6.4,1615
tt11992106,5.3,90
tt11992366,5.9,53
tt11992904,5.1,216
tt1199433,7.7,23
tt1199467,6.6,84
tt1199472,4.9,98
tt1199486,7.5,13
tt1199490,3.6,18
tt1199494,6.8,731
tt1199506,8.1,15
tt1199534,6.2,97
tt1199551,9.7,14
tt1199552,5.1,161
tt1199557,4.9,184
tt1199561,5.2,171
tt1199588,5.6,102
tt11996304,7.2,6
tt11996462,6.0,22
tt11997088,6.9,13
tt11997258,6.1,54
tt1199778,6.0,72
tt1199779,3.3,352
tt1199787,6.6,23
tt11999602,6.3,37
tt1200055,5.0,34
tt1200065,4.7,958
tt1200069,4.4,135
tt1200074,6.1,122
tt1200271,3.4,37
tt1200272,6.9,1898
tt1200273,5.8,610
tt1200274,6.0,118
tt1200275,5.8,77
tt12002786,5.6,46
tt12003034,9.0,19
tt12003124,5.0,71
tt12003276,7.1,14
tt12003826,6.3,39
tt12007484,6.8,178
tt12007602,8.5,11
tt1200790,4.7,16
tt1200820,7.0,33
tt12008636,6.7,12
tt12008944,5.9,222
tt12009110,5.7,36
tt12009802,6.0,24
tt1201028,5.6,26
tt12010752,3.8,5
tt1201094,7.4,67
tt1201101,6.2,107
tt1201135,6.0,198
tt1201143,5.9,96
tt12011442,6.7,857
tt1201152,3.8,11
tt1201167,6.3,118463
tt1201168,6.2,530
tt12012266,4.6,107
tt12013758,5.8,1253
tt12013774,8.3,10
tt12014644,7.2,15
tt12015352,4.7,664
tt1201557,5.1,705
tt12015668,6.8,25
tt1201607,8.1,842588
tt12016374,6.3,48
tt1201637,6.6,211
tt1201649,4.4,116
tt12018108,6.0,23
tt12019660,8.2,131
tt1202025,4.9,93
tt1202027,6.1,94
tt1202036,4.2,141
tt12020368,6.6,163
tt1202044,3.1,295
tt12020498,5.6,5
tt12020894,6.4,5
tt12021096,6.5,83
tt12021418,4.6,10
tt12021598,7.2,154
tt1202163,7.1,42
tt1202170,7.3,25
tt1202222,3.5,2993
tt1202225,7.2,8
tt1202232,6.1,115
tt1202245,6.2,103
tt1202344,3.2,88
tt1202363,6.4,5258
tt12024724,8.9,15
tt1202513,5.8,90
tt1202514,6.6,3279
tt1202515,6.4,98
tt1202516,7.8,22
tt1202517,6.7,1241
tt1202520,6.5,120
tt1202522,5.9,712
tt1202527,5.6,15
tt1202528,5.2,49
tt1202532,5.2,737
tt1202538,4.7,179
tt1202539,6.8,469
tt1202540,4.6,4156
tt1202541,5.6,838
tt1202545,7.6,67
tt12025556,4.0,36
tt12025688,4.9,168
tt1202572,6.4,77
tt12026686,8.0,8
tt12027832,8.0,27
tt12028944,7.2,574
tt12029164,3.5,70
tt12031966,6.2,133
tt12032938,7.0,3893
tt1203517,3.6,2087
tt1203532,5.3,131
tt12035596,6.1,66
tt12036096,5.5,269
tt12036270,4.5,183
tt12036822,8.0,9
tt12036844,7.5,14
tt12037256,4.9,16
tt12038670,3.2,275
tt12039934,3.3,15
tt1204031,5.0,149
tt1204186,8.4,523
tt12041958,7.3,115
tt12042710,6.1,30
tt1204285,3.2,167
tt12042866,8.4,183
tt1204320,4.6,20
tt1204340,7.5,31978
tt1204342,7.1,91612
tt12043434,7.7,9
tt12043600,5.7,91
tt12043620,4.4,52
tt1204363,6.2,30
tt1204366,6.4,300
tt1204387,5.8,13
tt12044330,6.1,18
tt12045028,4.9,44
tt1204773,6.6,3776
tt12047822,6.0,24
tt12048360,6.4,12
tt1204883,4.6,4873
tt1204898,4.7,104
tt1204905,3.4,23
tt1204906,7.9,20
tt1204913,5.3,1260
tt1204936,7.9,71
tt1204938,4.6,879
tt1204962,6.4,12
tt1204966,4.7,364
tt1204975,6.6,131950
tt1204977,4.5,52115
tt1204979,4.9,7723
tt1205004,6.2,157
tt1205056,3.8,89
tt1205065,6.2,239
tt1205071,3.8,2571
tt12053122,5.8,6
tt12053992,5.7,34
tt12054150,5.7,26
tt12054712,6.6,57
tt1205476,1.5,15
tt1205481,8.5,13
tt12054858,4.2,6
tt1205489,8.1,760095
tt1205503,7.2,346
tt1205506,5.8,243
tt1205535,6.3,48249
tt1205537,6.2,130269
tt1205543,7.8,22
tt1205551,6.9,1428
tt1205556,6.8,155
tt1205558,5.6,19731
tt1205564,6.6,14
tt1205585,9.0,15
tt1205595,7.5,52
tt1205597,8.0,10
tt1205600,5.1,371
tt1205603,1.8,30
tt12056978,5.8,229
tt12057168,4.7,858
tt12057234,4.2,820
tt12057580,1.8,282
tt12057590,6.4,40
tt12058242,5.2,371
tt12058494,5.6,29
tt12058582,5.0,988
tt12058584,6.9,1010
tt12058774,6.2,47
tt12059016,5.4,1022
tt1205903,4.0,128
tt1205908,6.6,43
tt1205918,7.2,511
tt12059228,6.1,39
tt12059768,4.7,22
tt1205984,4.2,113
tt12060154,3.2,453
tt12060172,4.2,566
tt12060182,4.3,585
tt1206082,4.1,1287
tt1206083,7.7,23
tt1206086,4.6,1301
tt1206087,5.1,50
tt1206282,7.7,20
tt1206283,6.2,591
tt1206285,7.4,5007
tt1206292,3.9,36
tt1206310,7.9,63
tt1206314,6.7,55
tt1206326,7.0,1188
tt1206331,5.3,74
tt12063522,3.9,13
tt12064226,5.6,256
tt12064258,8.0,7
tt1206475,7.1,84
tt1206478,6.0,1078
tt1206479,6.1,503
tt12064810,4.2,658
tt1206482,5.7,184
tt1206483,5.1,384
tt1206485,5.7,306
tt12064860,8.6,19
tt1206486,6.1,231
tt1206488,6.7,6958
tt12064936,9.7,121
tt12064984,6.0,6
tt12065192,6.1,141
tt1206534,5.0,52
tt1206541,3.5,648
tt1206543,6.7,114369
tt1206572,5.8,111
tt1206585,5.4,1224
tt1206665,5.5,42
tt12067562,7.1,18
tt1206881,3.0,1075
tt1206885,6.1,94387
tt12069948,6.8,44
tt1207009,8.1,12
tt12071472,4.8,1088
tt12071532,6.0,224
tt12071618,6.5,1031
tt12072206,7.8,38
tt12073848,4.7,18
tt12074044,7.1,17
tt12075440,7.6,40
tt1207639,5.7,76
tt1207641,4.9,63
tt1207645,6.4,63
tt1207648,4.9,809
tt1207652,3.5,192
tt12076624,6.2,5
tt1207680,3.3,9
tt12077010,3.9,12
tt12077032,6.5,1174
tt12077076,5.9,25
tt12077086,4.8,256
tt12077252,6.2,21
tt1207744,4.4,22
tt12077762,9.1,685
tt1207779,6.4,24
tt12077826,7.4,29
tt12077850,9.2,306
tt12077970,6.8,355
tt12078024,6.6,570
tt12078076,7.0,1029
tt12078088,7.9,52
tt1207924,5.3,93
tt1207926,6.0,256
tt1207946,7.4,40
tt12079822,4.2,151
tt12084320,4.8,160
tt12084582,5.0,14
tt12085530,7.3,36
tt1208650,4.9,174
tt1208664,6.7,846
tt1208666,6.3,91
tt1208711,4.3,338
tt1208713,4.5,174
tt1208716,5.6,326
tt1208717,7.0,973
tt1208723,6.1,598
tt1208728,6.6,652
tt1208729,3.6,998
tt1208731,5.5,209
tt12087688,7.5,9
tt12088676,4.2,9
tt12089546,8.9,33
tt12089780,5.1,9
tt12091980,7.8,1862
tt12092584,5.4,208
tt12092722,5.6,82
tt12092784,2.4,64
tt12093064,4.8,130
tt1209313,7.5,45
tt1209319,5.1,1382
tt1209331,3.7,355
tt12093582,4.2,6
tt1209359,4.9,446
tt12093604,6.0,778
tt1209361,4.0,1548
tt1209364,5.2,498
tt1209367,5.8,1423
tt1209368,3.6,19
tt1209371,5.8,44
tt1209377,6.6,3725
tt1209378,5.2,2306
tt1209380,2.7,479
tt12093860,6.2,959
tt12093878,6.2,979
tt12093990,6.9,94
tt12093996,6.4,52
tt12094002,3.9,66
tt12094018,5.2,26
tt12094024,3.4,97
tt1209408,5.7,30
tt1209416,4.8,16
tt12098452,7.8,37
tt12098670,3.2,258
tt12099850,8.2,32
tt12099938,7.4,432
tt12099962,5.5,119
tt1210029,4.9,102
tt1210031,5.8,41
tt1210039,6.5,583
tt1210042,6.7,63384
tt1210043,5.0,12
tt1210047,5.8,69
tt12100528,6.5,9
tt12100536,6.6,80
tt1210055,5.8,16
tt1210059,5.3,407
tt1210061,6.6,30
tt1210064,6.3,72
tt1210071,5.0,1545
tt1210079,3.2,31
tt1210082,6.9,12
tt1210096,4.8,152
tt1210097,7.4,39
tt1210106,5.3,8402
tt1210107,4.9,171
tt1210117,4.4,434
tt1210120,4.9,552
tt1210166,7.6,409480
tt12101930,3.9,14
tt12102582,7.6,11
tt1210324,6.4,41
tt1210330,8.1,31
tt1210341,6.8,65
tt1210347,6.4,111
tt1210349,6.4,133
tt1210351,7.2,644
tt1210352,6.1,80
tt1210355,5.0,335
tt1210356,6.3,555
tt1210358,6.5,22
tt1210359,6.2,278
tt1210361,5.0,284
tt12103906,6.2,48
tt1210514,6.5,98
tt1210516,4.7,33
tt1210520,8.6,32
tt1210530,4.5,24
tt12105554,6.4,1305
tt12105596,6.9,366
tt1210801,5.5,3322
tt1210803,5.1,41
tt1210814,6.7,587
tt1210817,6.8,610
tt1210819,6.4,231107
tt1210837,6.9,1091
tt1210840,6.5,11
tt1210844,6.5,143
tt12108622,5.9,7245
tt12111658,7.8,6
tt12112310,6.9,57
tt1211353,4.8,976
tt12115032,7.7,44
tt12116216,7.3,23
tt12116566,6.1,20
tt12117528,7.2,158
tt12117860,6.7,698
tt1211837,7.5,690457
tt1211890,6.5,1817
tt1211956,6.7,239594
tt12119582,7.0,20
tt1212016,6.8,63
tt1212018,5.4,41
tt1212022,3.5,630
tt1212023,3.8,437
tt1212024,4.8,77
tt1212054,5.0,102
tt1212055,8.3,15
tt1212056,4.2,547
tt1212072,6.2,29
tt1212077,7.4,12
tt1212136,6.7,463
tt12121760,6.5,121
tt12122258,2.6,54
tt1212399,3.0,929
tt1212408,5.8,1645
tt1212419,6.5,92671
tt1212428,6.6,88594
tt1212434,6.4,45
tt1212436,5.3,49897
tt1212440,7.2,8
tt1212442,3.5,395
tt1212443,6.4,110
tt1212450,7.2,239600
tt1212451,5.6,998
tt1212453,5.5,309
tt1212454,5.3,4221
tt1212456,7.3,1147
tt12125076,3.5,20
tt12125178,7.9,43
tt12126156,5.8,58
tt12128038,6.9,37
tt1212909,6.2,719
tt1212974,4.4,13782
tt1212985,6.5,81
tt1212989,6.1,9
tt1213012,5.1,14259
tt1213098,5.9,34
tt1213124,6.3,27
tt1213128,5.9,9
tt12132450,7.3,46
tt12132452,6.2,103
tt12134868,6.7,59
tt12135398,3.4,12
tt1213617,5.7,221
tt1213631,6.0,124
tt1213634,6.9,13
tt1213636,5.7,16
tt1213637,7.3,11
tt1213638,6.2,1024
tt1213640,7.2,55
tt1213641,7.3,184201
tt1213644,1.9,90846
tt1213647,6.3,645
tt1213648,6.2,47914
tt1213649,6.7,47
tt1213652,5.3,52
tt1213660,5.4,463
tt1213663,6.9,276134
tt1213672,6.5,775
tt12137428,4.8,12
tt12137660,4.2,58
tt12137964,6.3,7659
tt1213818,6.7,22
tt1213824,8.2,14
tt1213825,5.5,1434
tt1213838,7.5,474
tt12138528,4.9,28
tt12138550,5.8,54
tt1213856,5.5,1314
tt1213862,4.3,36
tt1213899,6.8,138
tt1213900,6.8,42
tt1213910,4.3,140
tt1213917,4.3,446
tt1213920,6.4,181
tt1213921,6.5,309
tt1213922,5.7,852
tt1213924,6.4,76
tt1213926,6.9,1849
tt1213927,5.2,94
tt1213928,7.1,913
tt1213929,5.9,619
tt12139560,8.0,611
tt12139700,5.5,983
tt12139764,4.5,9
tt12140602,7.6,14
tt12140804,6.0,919
tt12140938,7.6,8
tt1214113,7.6,18
tt1214114,7.2,11
tt12142012,1.4,592
tt12143014,4.8,144
tt12145322,5.3,398
tt12145554,4.6,24
tt12147360,7.5,70
tt12147574,7.5,7
tt12149060,7.4,16
tt1214946,5.9,378
tt1214961,7.9,5209
tt1214962,6.1,46143
tt1214973,7.4,562
tt1214974,7.0,242
tt12150110,7.9,11
tt12150172,9.2,16
tt12150578,5.5,18
tt1215172,7.6,37
tt12151820,6.4,2571
tt12152428,5.5,11
tt12152790,6.0,84
tt12152860,6.6,8
tt12153576,6.5,71
tt1215457,8.2,13
tt1215458,7.0,320
tt12154638,4.5,1903
tt1215486,6.8,79
tt1215500,6.5,10
tt12155064,5.5,202
tt1215513,7.0,88
tt1215523,3.2,265
tt12158538,3.3,275
tt1215870,6.1,165
tt12159766,6.1,1082
tt12162206,6.9,10
tt1216275,6.7,1838
tt12162770,5.5,15
tt1216279,7.5,246
tt1216300,7.0,6583
tt12163074,3.1,2432
tt12163646,9.1,9
tt12163662,5.6,723
tt1216475,6.2,180994
tt1216477,5.3,660
tt1216487,7.1,94754
tt1216491,6.9,46592
tt1216492,6.4,102787
tt1216496,7.8,61826
tt1216501,6.3,601
tt1216520,6.3,14231
tt12165566,4.8,139
tt12165726,5.7,117
tt12166434,7.1,356
tt12167458,6.4,65
tt12168818,5.0,12
tt12169000,5.5,103
tt12169664,8.8,988
tt12169946,7.0,8
tt1217004,7.2,13
tt1217059,3.7,248
tt1217060,6.5,15
tt1217070,6.5,10304
tt1217075,4.9,67
tt12171216,3.3,136
tt1217209,7.1,400905
tt1217213,7.0,12086
tt12172388,3.6,55
tt1217243,7.3,3471
tt1217251,6.6,116
tt1217259,5.8,58
tt12172640,5.5,69
tt1217301,4.1,304
tt1217305,7.9,46
tt1217426,6.4,1040
tt12174436,4.0,86
tt12174952,5.5,13
tt1217561,3.5,410
tt1217565,7.3,3419
tt1217575,6.5,54
tt1217578,6.7,556
tt1217589,5.7,65
tt1217591,4.5,53
tt1217592,4.8,56
tt1217595,1.6,156
tt1217602,5.1,88
tt1217613,5.7,179135
tt1217616,6.2,2772
tt1217620,5.6,162
tt1217631,6.6,461
tt1217635,6.6,308
tt1217637,7.1,9231
tt1217642,6.5,16
tt1217645,5.5,386
tt12176478,6.0,11
tt12176546,2.4,225
tt12176708,5.0,6
tt12176920,5.5,74
tt12178152,5.7,36
tt12179914,8.2,7
tt12179920,5.0,16
tt1218011,4.9,137
tt1218026,7.1,82
tt1218035,7.6,25
tt1218038,6.8,660
tt12180560,9.0,22
tt12181184,6.2,66
tt12182184,5.4,120
tt12182226,5.6,195
tt12182416,5.7,307
tt12182440,6.9,1123
tt12182450,5.4,26
tt1218345,5.8,676
tt12183886,7.0,270
tt1218507,2.8,370
tt1218508,5.6,17
tt1218509,4.9,164
tt1218510,6.1,260
tt12186846,4.7,281
tt12187652,5.0,26
tt12188452,6.4,42
tt12188610,6.0,5
tt12188934,5.9,9
tt12189502,5.7,16
tt1219101,6.1,12
tt12192190,5.1,2030
tt12192636,2.1,135
tt1219289,7.4,560106
tt1219318,3.0,13
tt1219332,6.2,45
tt1219336,4.9,1097
tt1219340,5.7,43
tt1219342,6.9,82604
tt12193476,8.4,14
tt1219348,6.6,13
tt1219349,7.3,54
tt1219390,4.2,54
tt12196058,8.2,7
tt12196092,6.2,8
tt1219680,5.3,164
tt1219692,6.0,9
tt1219703,5.5,139
tt1219708,3.4,140
tt1219718,7.4,17
tt1219744,7.5,13
tt1219820,3.4,343
tt1219822,3.2,859
tt1219823,8.7,26
tt1219827,6.3,211391
tt1219828,5.1,1545
tt1219829,7.4,10
tt1219834,7.9,80
tt12198504,3.8,687
tt12198524,4.3,827
tt12199368,4.9,22
tt12200256,6.5,1208
tt1220198,5.9,77446
tt1220209,3.4,135
tt1220213,5.1,7981
tt1220214,5.9,10130
tt1220217,4.1,776
tt1220220,4.6,4582
tt1220224,3.0,157
tt1220227,3.5,308
tt12203840,4.7,18
tt12204160,6.0,48
tt12204316,6.4,27
tt12204880,2.9,13
tt12205344,4.5,54
tt1220547,7.4,11
tt12205746,6.0,6
tt1220577,7.9,31
tt12205864,7.3,13
tt12205876,7.2,9
tt12206062,5.4,18
tt12206144,6.4,5
tt1220622,5.9,125
tt1220625,3.6,289
tt1220626,6.2,15
tt1220627,2.8,1328
tt1220628,5.2,8479
tt1220633,6.5,305
tt1220634,5.8,169725
tt1220673,5.3,143
tt1220706,4.3,3608
tt1220708,6.0,64
tt1220715,2.9,102
tt1220718,5.4,170
tt1220719,8.0,221062
tt12207966,5.9,10
tt1220873,6.7,367
tt1220877,7.2,28
tt1220888,5.9,20216
tt1220890,4.1,149
tt1220894,8.9,23
tt1220895,7.4,25
tt1220898,6.4,10
tt1220899,6.1,94
tt1220905,7.8,9
tt1220911,4.9,1177
tt12210288,5.9,9
tt12210668,5.8,12
tt12210768,2.9,53
tt1221125,6.3,126
tt1221129,5.7,293
tt1221133,4.4,604
tt1221136,3.7,167
tt1221139,6.9,3236
tt1221141,6.5,5141
tt1221142,6.2,144
tt1221145,7.5,45
tt1221147,5.9,229
tt1221151,6.4,236
tt12211524,7.6,64
tt12211742,5.4,28
tt12211822,5.8,24
tt1221188,6.3,1990
tt1221199,3.5,52
tt1221207,5.3,1985
tt1221208,6.4,5518
tt1221356,4.8,146
tt12214628,6.0,226
tt12215286,5.2,125
tt12216434,6.8,10
tt12216986,6.5,1389
tt12217814,4.9,199
tt12217840,5.5,150
tt12218210,7.6,15
tt1221867,2.5,279
tt1221927,3.2,457
tt1221932,3.1,220
tt1221942,6.4,10
tt1221947,6.1,17
tt1221972,8.2,26
tt1221973,6.2,97
tt12221824,7.3,1341
tt12222074,4.6,79
tt12222108,6.5,12
tt12222324,5.4,53
tt1222329,3.9,1893
tt1222330,4.8,681
tt1222331,8.6,10
tt12223548,6.9,3668
tt12223620,5.9,343
tt12223810,3.9,8
tt12226808,1.8,405
tt12226872,5.0,1837
tt1222698,5.2,812
tt1222817,5.2,60796
tt12229046,4.0,8
tt12229370,5.9,1404
tt12229534,4.2,11
tt1223079,3.6,91
tt1223082,5.0,849
tt1223134,7.3,400
tt1223141,3.9,32
tt12231752,4.9,21
tt1223379,5.4,89
tt1223380,6.7,42
tt12233984,6.7,11
tt1223414,4.4,47
tt1223416,2.7,267
tt12234204,6.0,14
tt1223425,5.4,42
tt12234276,8.3,10
tt1223447,5.6,38
tt1223461,6.4,21
tt12235234,5.7,530
tt12235966,6.4,5
tt12236916,5.2,8
tt12237498,4.6,9
tt1223870,7.2,22
tt1223893,5.6,711
tt1223922,3.7,4916
tt1223930,6.3,424
tt1223932,6.9,580
tt1223934,6.7,5771
tt1223936,5.7,203
tt12239470,7.3,24
tt1223971,5.8,184
tt1223975,6.8,4230
tt1223980,5.5,1382
tt12239910,6.4,5
tt12240332,7.5,15
tt12240728,2.1,36
tt1224136,7.1,59
tt1224151,5.0,537
tt1224153,7.0,2983
tt12242518,4.7,27
tt1224366,6.0,4673
tt1224369,6.8,2073
tt1224370,5.6,176
tt1224373,6.2,3161
tt1224376,5.8,1102
tt1224378,5.2,5768
tt1224436,3.1,829
tt1224444,8.1,18
tt1224449,6.6,524
tt1224454,5.8,100
tt1224455,5.5,218
tt12244694,6.1,157
tt12244776,5.2,56
tt12244822,2.3,7693
tt12246266,7.2,1200
tt12246812,9.5,31
tt12247926,8.6,12
tt12250634,5.0,59
tt12250908,3.9,99
tt12250946,6.4,187
tt12250992,4.9,26
tt12252010,7.1,11
tt12252034,5.2,19
tt12252336,4.6,495
tt1225290,6.8,1776
tt1225292,5.9,151
tt1225293,4.5,24
tt1225296,6.1,1444
tt1225302,5.2,1277
tt12254200,5.9,22
tt12254438,7.5,19
tt12255952,4.6,5
tt1225630,8.6,21
tt12256440,5.7,164
tt1225680,8.9,44
tt1225698,6.2,463
tt1225702,6.0,74
tt1225703,5.8,504
tt12257158,7.4,33
tt1225730,8.1,61
tt1225731,8.5,17
tt1225738,6.3,25
tt1225810,6.8,19
tt1225822,6.1,47863
tt12258280,7.3,71
tt1225831,7.8,1178
tt1225834,4.1,39
tt12258380,3.5,18
tt1225856,4.2,734
tt1225899,2.9,19
tt1225902,5.1,201
tt12260412,4.4,26
tt12260790,8.3,226
tt12261772,6.8,13
tt1226219,6.1,88
tt12262224,4.1,75
tt1226229,6.3,176919
tt12262324,7.6,9
tt1226232,6.6,9027
tt1226236,7.0,22220
tt1226240,7.1,14601
tt1226244,5.1,30
tt1226247,6.3,70
tt1226251,6.3,3436
tt12262526,5.5,10
tt1226263,7.2,36
tt12262690,4.5,32
tt1226271,7.5,43608
tt1226273,6.6,93833
tt1226274,6.1,118
tt12262808,5.8,20
tt1226297,6.3,261
tt1226305,7.5,56
tt1226307,6.7,53
tt1226318,5.9,346
tt1226334,6.2,949
tt12263440,5.2,100
tt12263866,2.5,10
tt12264398,7.5,12
tt12264546,7.3,95
tt12265044,8.2,12
tt12265346,6.1,19
tt12265464,5.2,11
tt1226681,6.5,31742
tt1226734,5.0,129
tt1226736,8.7,7
tt1226737,6.2,25
tt1226745,6.0,69
tt1226753,6.8,69099
tt1226766,6.4,4917
tt1226770,3.5,220
tt1226774,7.4,57436
tt1226780,5.8,35
tt1226831,7.2,17
tt1226837,7.3,71291
tt12268760,2.9,62
tt12269026,6.7,12
tt12269114,7.2,8
tt12269174,6.7,46
tt1227140,6.2,51
tt1227165,5.8,415
tt1227170,5.9,898
tt1227172,7.5,12
tt12271820,6.6,5
tt1227182,5.3,153
tt1227183,6.1,3158
tt1227189,6.5,2298
tt12272978,4.1,88
tt12273762,6.5,1944
tt1227376,7.0,33
tt1227377,7.2,6
tt1227380,6.6,54
tt1227382,4.3,33
tt12273972,6.6,614
tt12274228,6.2,4327
tt12275096,6.8,22
tt12275196,7.2,30
tt1227524,7.1,1306
tt1227529,6.4,87
tt1227536,6.7,3426
tt1227555,5.9,590
tt1227560,4.5,40
tt1227762,4.7,2998
tt1227773,6.7,60
tt1227784,5.7,8
tt1227787,6.8,3717
tt1227789,4.5,2172
tt1227790,4.2,82
tt1227796,6.8,767
tt1227797,6.0,76
tt1227882,7.9,21
tt1227927,3.4,780
tt1227928,3.8,58
tt1227931,4.5,1339
tt12280548,4.4,26
tt12280566,6.4,1487
tt12280576,8.5,21
tt12280764,7.9,31
tt12281046,4.8,18
tt12282108,8.1,201
tt12282354,7.5,59
tt12282598,5.5,2613
tt12282600,6.8,62
tt12282962,8.3,23
tt12283008,8.2,23
tt12283040,8.5,24
tt12283080,8.3,24
tt12283106,8.7,23
tt12283140,8.8,23
tt12283738,4.8,2408
tt12283788,4.6,2759
tt12284466,6.8,89
tt12285116,5.8,803
tt12285914,5.9,10
tt12285962,4.9,7
tt12286422,4.2,2075
tt12286882,6.9,14
tt12286896,6.9,618
tt1228705,6.9,789814
tt1228726,3.4,207
tt1228736,4.2,17
tt1228751,6.8,39
tt1228754,7.6,38
tt1228774,4.6,9
tt1228915,4.1,380
tt1228931,4.1,4392
tt1228933,5.2,8245
tt1228953,6.7,9393
tt1228963,3.0,1160
tt1228987,7.1,120165
tt1229236,3.6,998
tt1229238,7.4,479766
tt1229340,6.3,178738
tt1229345,6.1,564
tt1229366,5.3,1322
tt1229381,6.6,3895
tt12293864,4.0,15
tt1229390,3.4,924
tt1229404,3.8,265
tt1229405,3.8,750
tt12294976,7.5,14
tt12295244,2.8,159
tt12295472,7.1,31
tt1229781,5.3,38
tt1229786,5.0,1221
tt1229795,3.6,17
tt1229807,3.5,71
tt1229819,6.8,13
tt1229821,4.8,1215
tt1229822,7.3,86871
tt1229827,1.6,17471
tt12298324,2.9,45
tt12298506,6.2,13772
tt12299714,7.2,2894
tt12299728,6.7,184
tt12299824,5.3,1630
tt12300276,5.5,170
tt12300832,5.8,22
tt1230112,7.1,8
tt1230126,4.5,885
tt1230136,5.8,14
tt1230155,5.1,131
tt1230164,5.2,1212
tt1230165,7.7,21960
tt1230168,6.6,8097
tt1230173,5.5,107
tt1230194,6.1,3072
tt1230196,4.6,805
tt1230204,6.0,7442
tt1230206,4.5,2215
tt1230207,5.8,932
tt1230211,5.0,2263
tt1230213,5.6,5916
tt1230214,5.1,741
tt1230215,6.0,4663
tt12302540,5.5,854
tt12303322,6.6,57
tt1230364,6.4,70
tt1230372,5.2,951
tt1230376,4.9,94
tt1230378,6.8,11
tt1230380,4.9,848
tt1230385,7.3,20848
tt1230387,6.0,942
tt12304094,4.4,98
tt1230414,6.5,91611
tt1230424,6.1,170
tt1230426,6.2,87
tt1230430,7.8,22
